"TX_HASH","RECEIPT_OBJECT_ID","BLOCK_ID","BLOCK_TIMESTAMP","RECEIPT_INDEX","CHUNK_HASH","RECEIPT_ACTIONS","EXECUTION_OUTCOME","RECEIPT_OUTCOME_ID","RECEIVER_ID","SIGNER_ID","RECEIPT_TYPE","GAS_BURNT","STATUS_VALUE","LOGS","PROOF","METADATA","RECEIPT_SUCCEEDED","ERROR_TYPE_0","ERROR_TYPE_1","ERROR_TYPE_2","ERROR_MESSAGE","_LOAD_TIMESTAMP","_PARTITION_BY_BLOCK_NUMBER"
"9DYAL1hfRcNHbmD2dZe1iVp9jz1SZWA2waL7xmVqHAs8","33GzcKy5EjNBSiLodwv29pvsy3cVv4o9VQ57RtnhyRQd","81792483","2022-12-30 10:13:16.064","0","J6sXDTzmu5gPhfdDcHiZoR16ENXjbjZ53JmTYqUTANtv","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""funksteady.near"",""signer_public_key"":""ed25519:CHjyJKMieW99ChYYxmQRxXfwqaPThQJTHcCTJNY2f8Dp""}},""receipt_id"":""33GzcKy5EjNBSiLodwv29pvsy3cVv4o9VQ57RtnhyRQd"",""receiver_id"":""funksteady.near""}","{""block_hash"":""9nLuqxDwmnPutFtMi5D3FnyajczMZKL5u3s1pUMGwHXc"",""id"":""33GzcKy5EjNBSiLodwv29pvsy3cVv4o9VQ57RtnhyRQd"",""outcome"":{""executor_id"":""funksteady.near"",""gas_burnt"":223182562500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Right"",""hash"":""2rV4kBwNjc63AaQWCP6E7i5LevTWkmvsXjtHLMxhqJX4""}]}","[]","funksteady.near","funksteady.near","action","223182562500","{""SuccessValue"":""""}","[]","[{""direction"":""Right"",""hash"":""2rV4kBwNjc63AaQWCP6E7i5LevTWkmvsXjtHLMxhqJX4""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81790000"
"7PS4cvTT65C44XpiTj8t2NCt3fftC8D2nuViH9DwfSTS","3Kzmpg5ozFQBqaTFXcQuafpsa51ie3QVfAzJRaXbvF46","81796310","2022-12-30 11:26:00.666","0","Hk45V9EhAVyWUwPBzbq4k4oLe33c66yEUctkN1JHJtR7","{""predecessor_id"":""b412b409e2cefd276b24108f9e979affc4b2615e749541b45c7c0c13095232b8"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""b412b409e2cefd276b24108f9e979affc4b2615e749541b45c7c0c13095232b8"",""signer_public_key"":""ed25519:D7vvkzGKHpYbnd7Jaimk25h5P2VLpKzQyxyAzhidN99Z""}},""receipt_id"":""3Kzmpg5ozFQBqaTFXcQuafpsa51ie3QVfAzJRaXbvF46"",""receiver_id"":""aurora""}","{""block_hash"":""3t5TbsD77sF837R6PWpWwHMp6TpFD2NPr4L4B5Q6sC8R"",""id"":""3Kzmpg5ozFQBqaTFXcQuafpsa51ie3QVfAzJRaXbvF46"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""EanGRadRmJs2bB5YfoLMgC8nn4ovipA5R4LjPFondPgx""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[]}","[""EanGRadRmJs2bB5YfoLMgC8nn4ovipA5R4LjPFondPgx""]","aurora","b412b409e2cefd276b24108f9e979affc4b2615e749541b45c7c0c13095232b8","action","108059500000","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81790000"
"7PS4cvTT65C44XpiTj8t2NCt3fftC8D2nuViH9DwfSTS","EanGRadRmJs2bB5YfoLMgC8nn4ovipA5R4LjPFondPgx","81796311","2022-12-30 11:26:01.996","0","DkrCBA4PNA1TUohqunsM4qgU5ekSxLymsnMJkGcuqxrD","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""b412b409e2cefd276b24108f9e979affc4b2615e749541b45c7c0c13095232b8"",""signer_public_key"":""ed25519:D7vvkzGKHpYbnd7Jaimk25h5P2VLpKzQyxyAzhidN99Z""}},""receipt_id"":""EanGRadRmJs2bB5YfoLMgC8nn4ovipA5R4LjPFondPgx"",""receiver_id"":""b412b409e2cefd276b24108f9e979affc4b2615e749541b45c7c0c13095232b8""}","{""block_hash"":""8bS2to5g19ZGdBR7ZUeJRMoh2jBANZQc46FGpuUG5ikS"",""id"":""EanGRadRmJs2bB5YfoLMgC8nn4ovipA5R4LjPFondPgx"",""outcome"":{""executor_id"":""b412b409e2cefd276b24108f9e979affc4b2615e749541b45c7c0c13095232b8"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""396WSaVhRAEZ7jFscGNygZx2aPxtRJMoatSeHZ7weneK""},{""direction"":""Right"",""hash"":""7P31dS6xgv2xozFhyqbQ3Wv4d7KhMrnvX7Td3yeYHi7J""}]}","[]","b412b409e2cefd276b24108f9e979affc4b2615e749541b45c7c0c13095232b8","b412b409e2cefd276b24108f9e979affc4b2615e749541b45c7c0c13095232b8","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""396WSaVhRAEZ7jFscGNygZx2aPxtRJMoatSeHZ7weneK""},{""direction"":""Right"",""hash"":""7P31dS6xgv2xozFhyqbQ3Wv4d7KhMrnvX7Td3yeYHi7J""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81790000"
"n4Yv6hhJcW1Prxsd3K6B4MoT9ghgVZUgJ1duFSVRsWW","6WKe31N52XVutQ8BxV8k5wouzX75uEnm9oLrdkiyv8nX","81804081","2022-12-30 13:53:41.709","4","9XnHcXMDvQ6PF8S4i1aoCEe2DUD5XXwhz3i33npCQzXU","{""predecessor_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a"",""signer_public_key"":""ed25519:EPmENG9mj8pPJk4hvF9N2sSx3mVoQkfvNU1u7CVsioB7""}},""receipt_id"":""6WKe31N52XVutQ8BxV8k5wouzX75uEnm9oLrdkiyv8nX"",""receiver_id"":""2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near""}","{""block_hash"":""DC3aLawL4H1ShDvjhwhNp8qMq77KpfZaxzMEn1SrusWE"",""id"":""6WKe31N52XVutQ8BxV8k5wouzX75uEnm9oLrdkiyv8nX"",""outcome"":{""executor_id"":""2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""DdZzzUHcqC34YSqD43NoY8y9cbPd1bnpw4ao2bEmTeHT""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""5aHMabY3i5Pd2oaFGuLxikU2qWToVaf2YNM1ozzQPrxP""},{""direction"":""Left"",""hash"":""8ue2aNUyfwqAxy3R97ij7xBLpVPCKGYJWz5nVevvat2o""}]}","[""DdZzzUHcqC34YSqD43NoY8y9cbPd1bnpw4ao2bEmTeHT""]","2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near","c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""5aHMabY3i5Pd2oaFGuLxikU2qWToVaf2YNM1ozzQPrxP""},{""direction"":""Left"",""hash"":""8ue2aNUyfwqAxy3R97ij7xBLpVPCKGYJWz5nVevvat2o""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81800000"
"n4Yv6hhJcW1Prxsd3K6B4MoT9ghgVZUgJ1duFSVRsWW","DdZzzUHcqC34YSqD43NoY8y9cbPd1bnpw4ao2bEmTeHT","81804082","2022-12-30 13:53:42.618","0","8yPSuST7fmnc7SJQM4UtzTCpKnyo8iB2ggrGQi2Vn2pt","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a"",""signer_public_key"":""ed25519:EPmENG9mj8pPJk4hvF9N2sSx3mVoQkfvNU1u7CVsioB7""}},""receipt_id"":""DdZzzUHcqC34YSqD43NoY8y9cbPd1bnpw4ao2bEmTeHT"",""receiver_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a""}","{""block_hash"":""3yDixYpFJG1oC38uJ9q48wCQBmUWF7abDAiUafQ6pJ2o"",""id"":""DdZzzUHcqC34YSqD43NoY8y9cbPd1bnpw4ao2bEmTeHT"",""outcome"":{""executor_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[]}","[]","c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a","c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a","action","424555062500","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81800000"
"4FkWVWACkzQCPxmHwE5M79JdKN1mNSgpdz5F52cipfnB","2tjh4hkwN51uZibfoxmyz3YRdVuQ5VwKEir3XRrkEfrD","81804116","2022-12-30 13:54:21.053","0","4mR24PfducJq2178W5kCeaGehLWkyawxbZbhoWLYmyZ7","{""predecessor_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a"",""signer_public_key"":""ed25519:EPmENG9mj8pPJk4hvF9N2sSx3mVoQkfvNU1u7CVsioB7""}},""receipt_id"":""2tjh4hkwN51uZibfoxmyz3YRdVuQ5VwKEir3XRrkEfrD"",""receiver_id"":""aurora""}","{""block_hash"":""nXE5DhrC1a4L7wT5fionSTSbCaFJgTMzS3HrHBehC5c"",""id"":""2tjh4hkwN51uZibfoxmyz3YRdVuQ5VwKEir3XRrkEfrD"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""3kGMPpELt1r22ema7owPXqCdKXpTNBJxwkJwCcUje2Ak""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[]}","[""3kGMPpELt1r22ema7owPXqCdKXpTNBJxwkJwCcUje2Ak""]","aurora","c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a","action","108059500000","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81800000"
"4FkWVWACkzQCPxmHwE5M79JdKN1mNSgpdz5F52cipfnB","3kGMPpELt1r22ema7owPXqCdKXpTNBJxwkJwCcUje2Ak","81804117","2022-12-30 13:54:22.271","1","Expu1tb6A5gCLUwc5S8UGqFwT9S32jCj43ebVraojLzs","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a"",""signer_public_key"":""ed25519:EPmENG9mj8pPJk4hvF9N2sSx3mVoQkfvNU1u7CVsioB7""}},""receipt_id"":""3kGMPpELt1r22ema7owPXqCdKXpTNBJxwkJwCcUje2Ak"",""receiver_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a""}","{""block_hash"":""9JXstaCXNbcfjGrwDh78uoE3DPZG4ZtL4bLidZ1JgtJQ"",""id"":""3kGMPpELt1r22ema7owPXqCdKXpTNBJxwkJwCcUje2Ak"",""outcome"":{""executor_id"":""c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""BjRB6TazyhszJtPYYUgFKgCfs4mMshrrbHFd8RKXSRiq""}]}","[]","c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a","c6fcb829557a5b01ff2a2ef0b0a88c0f42637a56a344e31c71241fec3c49558a","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""BjRB6TazyhszJtPYYUgFKgCfs4mMshrrbHFd8RKXSRiq""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81800000"
"CQTsAcvF9oyqiS3oE6TZJrQZ6DxULR3hbVE1FFm4Xttc","FA4F2BQR6ewr6zCdrfzAntv5qy98cQkBzeTAfheLXV4E","81807997","2022-12-30 15:08:48.446","1","5HP2ELagn6qopk55quXrmNn4opcCSwJg7sL9ek57ufcN","{""predecessor_id"":""d475643341ef6738c9a28cb4f8248284dec823c30ae08944f151667331024a03"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""d475643341ef6738c9a28cb4f8248284dec823c30ae08944f151667331024a03"",""signer_public_key"":""ed25519:FJMFhiBAS15qPSWchLNvnfw1jACtsDm9unf7Ysm7TDnr""}},""receipt_id"":""FA4F2BQR6ewr6zCdrfzAntv5qy98cQkBzeTAfheLXV4E"",""receiver_id"":""aurora""}","{""block_hash"":""5t4wToQRWB6iGZnut3ie4MgCiLHoHFYXvmabUqr5qmDR"",""id"":""FA4F2BQR6ewr6zCdrfzAntv5qy98cQkBzeTAfheLXV4E"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""4Sap4JfpQU8qEqEkskPpaREuHNwpSdUFM4FK8CcCuKhG""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""EMsQjdJThnEzVikiQFeSRsjp78LMX4mv3tLJoEgi4eet""}]}","[""4Sap4JfpQU8qEqEkskPpaREuHNwpSdUFM4FK8CcCuKhG""]","aurora","d475643341ef6738c9a28cb4f8248284dec823c30ae08944f151667331024a03","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""EMsQjdJThnEzVikiQFeSRsjp78LMX4mv3tLJoEgi4eet""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81800000"
"CQTsAcvF9oyqiS3oE6TZJrQZ6DxULR3hbVE1FFm4Xttc","4Sap4JfpQU8qEqEkskPpaREuHNwpSdUFM4FK8CcCuKhG","81807998","2022-12-30 15:08:49.399","0","7pF9fviGKLqemqp2kkm6Gy8ujr5Yfqkrvoiu47vzrsG9","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""d475643341ef6738c9a28cb4f8248284dec823c30ae08944f151667331024a03"",""signer_public_key"":""ed25519:FJMFhiBAS15qPSWchLNvnfw1jACtsDm9unf7Ysm7TDnr""}},""receipt_id"":""4Sap4JfpQU8qEqEkskPpaREuHNwpSdUFM4FK8CcCuKhG"",""receiver_id"":""d475643341ef6738c9a28cb4f8248284dec823c30ae08944f151667331024a03""}","{""block_hash"":""4BSUn8F1upyEA9byjKTXh29Ng8znVfxmnrsp8tePNtoz"",""id"":""4Sap4JfpQU8qEqEkskPpaREuHNwpSdUFM4FK8CcCuKhG"",""outcome"":{""executor_id"":""d475643341ef6738c9a28cb4f8248284dec823c30ae08944f151667331024a03"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Right"",""hash"":""6iHFGJVPK6Z25tBvVcPpZai4oMjDhAyKC7Fx1Muh6rDZ""},{""direction"":""Left"",""hash"":""4AmHmERRt7h1YVsoPNS3ndm34fS4JcxcRUz6eGxcbukP""},{""direction"":""Right"",""hash"":""4tptdi6nbjXfbpVggEN8nXuuFvE9Tg2AitT56y7zuQxF""}]}","[]","d475643341ef6738c9a28cb4f8248284dec823c30ae08944f151667331024a03","d475643341ef6738c9a28cb4f8248284dec823c30ae08944f151667331024a03","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Right"",""hash"":""6iHFGJVPK6Z25tBvVcPpZai4oMjDhAyKC7Fx1Muh6rDZ""},{""direction"":""Left"",""hash"":""4AmHmERRt7h1YVsoPNS3ndm34fS4JcxcRUz6eGxcbukP""},{""direction"":""Right"",""hash"":""4tptdi6nbjXfbpVggEN8nXuuFvE9Tg2AitT56y7zuQxF""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81800000"
"A3SNwYMDdMZkA8Z9fYoDi6mj5E3DdSCE3Agg2fjtgzHv","7L8qavS5fpAExX2SMFviamVjnTo9XzGZNbhxfUj2vByN","81812617","2022-12-30 16:36:14.691","0","CoWeaBMmKF8zLNWi12z8SfyrURd572pS5MKXaiakGpmw","{""predecessor_id"":""6e72678f222eb78350e14ba4547016a46d4af1bd5a12267740aa23a702dd4a47"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""6e72678f222eb78350e14ba4547016a46d4af1bd5a12267740aa23a702dd4a47"",""signer_public_key"":""ed25519:8S92Yp7hZbJYCwR4HUDrLJoaeq7g6enUF7Z1ZD3xKPS6""}},""receipt_id"":""7L8qavS5fpAExX2SMFviamVjnTo9XzGZNbhxfUj2vByN"",""receiver_id"":""aurora""}","{""block_hash"":""BGgLibCbXtwCAYTm98mDkGvxKt4SHbW9KfGH8Fc9Nzoq"",""id"":""7L8qavS5fpAExX2SMFviamVjnTo9XzGZNbhxfUj2vByN"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""8TN3wRPvBCNYExyivhdr3CQLH5cdJGyphvK9tagXe3HH""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[]}","[""8TN3wRPvBCNYExyivhdr3CQLH5cdJGyphvK9tagXe3HH""]","aurora","6e72678f222eb78350e14ba4547016a46d4af1bd5a12267740aa23a702dd4a47","action","108059500000","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81810000"
"A3SNwYMDdMZkA8Z9fYoDi6mj5E3DdSCE3Agg2fjtgzHv","8TN3wRPvBCNYExyivhdr3CQLH5cdJGyphvK9tagXe3HH","81812618","2022-12-30 16:36:15.714","2","ANGzw1JTXVJXPEZ4F4bCoDNyF8atWT5DkVYABPcdwAUv","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""6e72678f222eb78350e14ba4547016a46d4af1bd5a12267740aa23a702dd4a47"",""signer_public_key"":""ed25519:8S92Yp7hZbJYCwR4HUDrLJoaeq7g6enUF7Z1ZD3xKPS6""}},""receipt_id"":""8TN3wRPvBCNYExyivhdr3CQLH5cdJGyphvK9tagXe3HH"",""receiver_id"":""6e72678f222eb78350e14ba4547016a46d4af1bd5a12267740aa23a702dd4a47""}","{""block_hash"":""A7nVaqLmASKMfFUZdy4WcsZVXX1vHxFekxTEarNuFdPs"",""id"":""8TN3wRPvBCNYExyivhdr3CQLH5cdJGyphvK9tagXe3HH"",""outcome"":{""executor_id"":""6e72678f222eb78350e14ba4547016a46d4af1bd5a12267740aa23a702dd4a47"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""DR1prEgYswxcm51jbCjnLfHPXrnVpesbKn2yRCeCFcvJ""}]}","[]","6e72678f222eb78350e14ba4547016a46d4af1bd5a12267740aa23a702dd4a47","6e72678f222eb78350e14ba4547016a46d4af1bd5a12267740aa23a702dd4a47","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""DR1prEgYswxcm51jbCjnLfHPXrnVpesbKn2yRCeCFcvJ""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81810000"
"6um4xtbEgfSifzNnPp4fRSCgnUDD8RqewFoEVnJGicqL","ACEJejYVqRz7sEYS82X9RijxwsCbYQGqNMrYgcj3Ln4w","81822068","2022-12-30 19:35:59.148","0","iPna88R7HUv97YUbvHvT9nh5S9K2XUYwY48GKr3o7rb","{""predecessor_id"":""5b624789ad97d985ee78a99611edcc8eeedc8248105456349e2148bd55ef289b"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""5b624789ad97d985ee78a99611edcc8eeedc8248105456349e2148bd55ef289b"",""signer_public_key"":""ed25519:79j283YHTBmz8j18ErCHNf9knboRYezNR1wmhqfGPJci""}},""receipt_id"":""ACEJejYVqRz7sEYS82X9RijxwsCbYQGqNMrYgcj3Ln4w"",""receiver_id"":""aurora""}","{""block_hash"":""Hz2c1J3czcxvNBKX32aCt8cKsweoL4UpN7ZZZuSZgVeV"",""id"":""ACEJejYVqRz7sEYS82X9RijxwsCbYQGqNMrYgcj3Ln4w"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""GG86YTKxrcfzTmrjg1BR1RDUCdryb8JtdzCW3UiWWbwR""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[]}","[""GG86YTKxrcfzTmrjg1BR1RDUCdryb8JtdzCW3UiWWbwR""]","aurora","5b624789ad97d985ee78a99611edcc8eeedc8248105456349e2148bd55ef289b","action","108059500000","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81820000"
"BuW4q94iSf2c9KhYxARwvmyieyLdRczKK65AnBgm41VE","9oPvhXPHdEFJsfc2LbgpaBix4WC6ihPEwF69poKnamGi","81508751","2022-12-26 15:58:42.305","0","BmJQstwAFQ5CiKgfjFo7YUcJEnGBzjTqnoTDptz91CjN","{""predecessor_id"":""prattism.near"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""prattism.near"",""signer_public_key"":""ed25519:GwiqSU8PYLqD3gf9i1KT9nPMDt4jSZtre834fQcLHrGB""}},""receipt_id"":""9oPvhXPHdEFJsfc2LbgpaBix4WC6ihPEwF69poKnamGi"",""receiver_id"":""token.elcafecartel.near""}","{""block_hash"":""8PAs8u4VTPn5wAJfM4F5ToimUJ2iKXN9M34LYAaEgpAa"",""id"":""9oPvhXPHdEFJsfc2LbgpaBix4WC6ihPEwF69poKnamGi"",""outcome"":{""executor_id"":""token.elcafecartel.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""72koDootCkavr24QT8ZrLvxXbZmgMpbUSdpKSSXK8663""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""4QHbumR2XdZT5G1xXwnhHcSTnuo4b8vj1ECd6CnF86Pg""},{""direction"":""Right"",""hash"":""E1Tz17xeF2jdQYXMxhLr9ph9FfFhn5NNv5xsAF7KAv4o""},{""direction"":""Right"",""hash"":""3GYm6UsT897FFQu2XiC51zLBAFvVmqq4sCw8pGTzdCgx""},{""direction"":""Right"",""hash"":""4p9F5f2ZzJHtHux9NGTEAHhVeUaEEp12E1yEnYywZjN1""}]}","[""72koDootCkavr24QT8ZrLvxXbZmgMpbUSdpKSSXK8663""]","token.elcafecartel.near","prattism.near","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""4QHbumR2XdZT5G1xXwnhHcSTnuo4b8vj1ECd6CnF86Pg""},{""direction"":""Right"",""hash"":""E1Tz17xeF2jdQYXMxhLr9ph9FfFhn5NNv5xsAF7KAv4o""},{""direction"":""Right"",""hash"":""3GYm6UsT897FFQu2XiC51zLBAFvVmqq4sCw8pGTzdCgx""},{""direction"":""Right"",""hash"":""4p9F5f2ZzJHtHux9NGTEAHhVeUaEEp12E1yEnYywZjN1""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 04:01:28.680","81500000"
